,Source.Name,,created_at,id,,like_count,quote_count,reply_count,retweet_count,,tweet,,CLEANED
1318,FinancialTimesv3_0724.csv,,20/07/2020 21:45,596,,40,0,3,18,,"Just published: front page of the Financial Times, international edition, Tuesday 21 July            https://t.co/ylCARf8ntI https://t.co/Fq0dty8x3B",,Just published front page of the Financial Times international edition Tuesday 21 July            httpstcoylCARf8ntI httpstcoFq0dty8x3B
1317,FinancialTimesv3_0724.csv,,20/07/2020 22:00,597,,37,1,2,18,,The nuclear energy industry is set to be one of the contentious points between the UK and China. Here's why: https://t.co/I51Wio7mr7,,The nuclear energy industry is set to be one of the contentious points between the UK and China Heres why httpstcoI51Wio7mr7
1316,FinancialTimesv3_0724.csv,,20/07/2020 22:30,598,,31,1,1,18,,"Indian entrepreneur Ameera Shah found herself at the centre of a maelstrom, trying to help her company ramp up its coronavirus testing capacity amid the severe disruption of the lockdown. https://t.co/RiYRU6roqZ",,Indian entrepreneur Ameera Shah found herself at the centre of a maelstrom trying to help her company ramp up its coronavirus testing capacity amid the severe disruption of the lockdown httpstcoRiYRU6roqZ
1315,FinancialTimesv3_0724.csv,,20/07/2020 23:00,599,,40,0,4,18,,"For #plasticfreejuly, climate activist Tia Grazette is filling digital billboards across the UK with thought-provoking artworks https://t.co/tHcDKXsdR2",,For plasticfreejuly climate activist Tia Grazette is filling digital billboards across the UK with thoughtprovoking artworks httpstcotHcDKXsdR2
1312,FinancialTimesv3_0724.csv,,21/07/2020 00:04,600,,21,1,3,18,,Trump Fed board nominee set to clear first test in Senate https://t.co/73ntbV5AlK,,Trump Fed board nominee set to clear first test in Senate httpstco73ntbV5AlK
1309,FinancialTimesv3_0724.csv,,21/07/2020 01:00,601,,13,3,1,18,,"Hello, Hong Kong. While you were sleeping, this was our most read story: https://t.co/Laz6IZ69BG",,Hello Hong Kong While you were sleeping this was our most read story httpstcoLaz6IZ69BG
1308,FinancialTimesv3_0724.csv,,21/07/2020 01:00,602,,43,3,13,18,,"RT @JohnReedwrites: The battle for south-east Asia’s online shoppers 

“Lazada appears to be falling behind its biggest rival Shopee in som…",,RT JohnReedwrites The battle for southeast Asias online shoppers Lazada appears to be falling behind its biggest rival Shopee in som
1303,FinancialTimesv3_0724.csv,,21/07/2020 03:04,603,,39,1,3,18,,WhatsApp rival Line faces potential shareholder revolt https://t.co/4H1uYeVJiS,,WhatsApp rival Line faces potential shareholder revolt httpstco4H1uYeVJiS
1302,FinancialTimesv3_0724.csv,,21/07/2020 03:43,604,,26,2,3,18,,Migration out of cities leaves India’s factories without workers https://t.co/z7quHE8gao,,Migration out of cities leaves Indias factories without workers httpstcoz7quHE8gao
1299,FinancialTimesv3_0724.csv,,21/07/2020 04:40,605,,29,3,3,18,,"Florida’s largest teachers union has filed a lawsuit challenging an order to reopen schools next month as the state reported more than 10,000 new coronavirus cases for the sixth consecutive day https://t.co/quTVgnr7Mj",,Floridas largest teachers union has filed a lawsuit challenging an order to reopen schools next month as the state reported more than 10000 new coronavirus cases for the sixth consecutive day httpstcoquTVgnr7Mj
1298,FinancialTimesv3_0724.csv,,21/07/2020 05:00,606,,25,2,2,18,,"Just in: EU leaders have struck a deal on a landmark €750bn coronavirus recovery package, following their second-longest summit in the bloc’s history https://t.co/Ctf7lgqjIj https://t.co/q2uOmm45FH",,Just in EU leaders have struck a deal on a landmark 750bn coronavirus recovery package following their secondlongest summit in the blocs history httpstcoCtf7lgqjIj httpstcoq2uOmm45FH
1295,FinancialTimesv3_0724.csv,,21/07/2020 05:41,607,,33,2,5,18,,UK households have suffered their sharpest drop in income since the oil crisis of the mid-1970s owing to the coronavirus pandemic https://t.co/Pv8I0qy3vZ https://t.co/lbiR4RYXB2,,UK households have suffered their sharpest drop in income since the oil crisis of the mid1970s owing to the coronavirus pandemic httpstcoPv8I0qy3vZ httpstcolbiR4RYXB2
1292,FinancialTimesv3_0724.csv,,21/07/2020 06:40,608,,42,3,3,18,,"RT @AmyKazmin: How Mukesh Ambani carried out ""the world's swiftest and most unexpected deleveraging exercises' w/a series of 13 deals in th…",,RT AmyKazmin How Mukesh Ambani carried out the worlds swiftest and most unexpected deleveraging exercises wa series of 13 deals in th
1289,FinancialTimesv3_0724.csv,,21/07/2020 08:01,609,,21,3,7,18,,"European travel and tourism are beginning to rebound but other areas have levelled off, suggesting the economic damage of coronavirus will be longer-lasting than hoped. The FT digs into the data: 👇 https://t.co/BYpPPqQgq7",,European travel and tourism are beginning to rebound but other areas have levelled off suggesting the economic damage of coronavirus will be longerlasting than hoped The FT digs into the data  httpstcoBYpPPqQgq7
1285,FinancialTimesv3_0724.csv,,21/07/2020 09:30,610,,20,2,6,18,,"RT @GeorgeWParker: New: Post-Brexit talks in London ""not a breakdown or breakthrough point"" ..Boris Johnson's hopes of an outline deal in J…",,RT GeorgeWParker New PostBrexit talks in London not a breakdown or breakthrough point Boris Johnsons hopes of an outline deal in J
1283,FinancialTimesv3_0724.csv,,21/07/2020 10:30,611,,24,0,5,18,,"How is it possible that email, now nearly 50 years old, is still capable of causing so much humiliation? We have tools that step in and block messages. But they do nothing to address the real inbox villain: accidental reply-alls https://t.co/K0qed39nkn",,How is it possible that email now nearly 50 years old is still capable of causing so much humiliation? We have tools that step in and block messages But they do nothing to address the real inbox villain accidental replyalls httpstcoK0qed39nkn
1282,FinancialTimesv3_0724.csv,,21/07/2020 11:00,612,,23,1,9,18,,"The UK government has previously said there was no ‘successful’ interference by Russia to boost Leave support in the EU vote, now claims suggest that Moscow meddled with the 2014 Scottish independence referendum. An official report will be released today https://t.co/ymDZGboMdw",,The UK government has previously said there was no successful interference by Russia to boost Leave support in the EU vote now claims suggest that Moscow meddled with the 2014 Scottish independence referendum An official report will be released today httpstcoymDZGboMdw
1273,FinancialTimesv3_0724.csv,,21/07/2020 11:35,613,,26,5,5,18,,EU leaders strike deal on €750bn recovery fund after marathon summit https://t.co/xV4tTUngoH,,EU leaders strike deal on 750bn recovery fund after marathon summit httpstcoxV4tTUngoH
1274,FinancialTimesv3_0724.csv,,21/07/2020 11:35,614,,27,0,6,18,,EU leaders strike deal on €750bn recovery fund after marathon summit https://t.co/S1OjXlZV8v,,EU leaders strike deal on 750bn recovery fund after marathon summit httpstcoS1OjXlZV8v
1280,FinancialTimesv3_0724.csv,,21/07/2020 11:35,615,,28,5,0,18,,EU leaders strike deal on €750bn recovery fund after marathon summit https://t.co/vXhvwewtM8,,EU leaders strike deal on 750bn recovery fund after marathon summit httpstcovXhvwewtM8
1275,FinancialTimesv3_0724.csv,,21/07/2020 11:35,616,,38,0,1,18,,EU leaders strike deal on €750bn recovery fund after marathon summit https://t.co/LJkDiZ4BQP,,EU leaders strike deal on 750bn recovery fund after marathon summit httpstcoLJkDiZ4BQP
1272,FinancialTimesv3_0724.csv,,21/07/2020 12:00,617,,32,2,8,18,,The extent of the coronavirus toll on the UK public finances was exposed today. Public sector net borrowing between April and June was at a record £127.9bn; an increase of £103.9bn on the same months the previous year https://t.co/xYQpYU1NCP,,The extent of the coronavirus toll on the UK public finances was exposed today Public sector net borrowing between April and June was at a record 1279bn an increase of 1039bn on the same months the previous year httpstcoxYQpYU1NCP
1268,FinancialTimesv3_0724.csv,,21/07/2020 13:30,618,,20,4,1,18,,"EU leaders have finally reached a deal on a €750bn plan to reconstruct the region’s pandemic-stricken economies, after four days of summit talks. Here is how the plan will work — and what needs to happen next to get it up and running: https://t.co/6hu03LH80b https://t.co/bpCNEiS53W",,EU leaders have finally reached a deal on a 750bn plan to reconstruct the regions pandemicstricken economies after four days of summit talks Here is how the plan will work  and what needs to happen next to get it up and running httpstco6hu03LH80b httpstcobpCNEiS53W
1267,FinancialTimesv3_0724.csv,,21/07/2020 14:00,619,,23,2,0,19,,The UK government signalled on Tuesday that public sector employees could expect a renewed squeeze on their pay levels to help restore the public finances after a one-off inflation busting increase in 2020 https://t.co/bwgVWWtMdC,,The UK government signalled on Tuesday that public sector employees could expect a renewed squeeze on their pay levels to help restore the public finances after a oneoff inflation busting increase in 2020 httpstcobwgVWWtMdC
1266,FinancialTimesv3_0724.csv,,21/07/2020 14:30,620,,43,0,6,19,,"Netflix decided to abandon a Turkish production after being refused a government licence owing to the inclusion of an LGBT character, according to the cancelled show’s screenwriter https://t.co/5WrClKFipd",,Netflix decided to abandon a Turkish production after being refused a government licence owing to the inclusion of an LGBT character according to the cancelled shows screenwriter httpstco5WrClKFipd
1265,FinancialTimesv3_0724.csv,,21/07/2020 15:30,621,,23,5,2,19,,"The largest laboratory company in the US, Quest Diagnostics, has warned it will be impossible to increase coronavirus testing capacity to cope with demand during the autumn flu season https://t.co/tnvMnlloIy https://t.co/0rMp9Zs9IB",,The largest laboratory company in the US Quest Diagnostics has warned it will be impossible to increase coronavirus testing capacity to cope with demand during the autumn flu season httpstcotnvMnlloIy httpstco0rMp9Zs9IB
1264,FinancialTimesv3_0724.csv,,21/07/2020 16:00,622,,21,5,0,19,,Opinion: Future jobs and prosperity in Britain depend on the country's relationship with China. So this is no time for the UK to self-isolate from it. What is needed instead is a set of guiding principles for trade with Beijing https://t.co/57EZrVJ6dj,,Opinion Future jobs and prosperity in Britain depend on the countrys relationship with China So this is no time for the UK to selfisolate from it What is needed instead is a set of guiding principles for trade with Beijing httpstco57EZrVJ6dj
1261,FinancialTimesv3_0724.csv,,21/07/2020 17:30,623,,30,2,1,19,,"FT Big Read: Having overcome the initial shock of March and April, the US economic rebound is now being threatened by a surge in Covid-19 cases across the Sunbelt, as consumers become more cautious and authorities reimpose restrictions https://t.co/cifzS0QcET",,FT Big Read Having overcome the initial shock of March and April the US economic rebound is now being threatened by a surge in Covid19 cases across the Sunbelt as consumers become more cautious and authorities reimpose restrictions httpstcocifzS0QcET
1260,FinancialTimesv3_0724.csv,,21/07/2020 18:02,624,,17,1,1,19,,Opinion: Roughly two-thirds of Americans who became unemployed in the pandemic are receiving more in benefits than they were paid in their jobs. You know there is something wrong with your economy when it’s more impoverishing to be in work than out of it https://t.co/OsrusEhWan,,Opinion Roughly twothirds of Americans who became unemployed in the pandemic are receiving more in benefits than they were paid in their jobs You know there is something wrong with your economy when its more impoverishing to be in work than out of it httpstcoOsrusEhWan
1259,FinancialTimesv3_0724.csv,,21/07/2020 18:30,625,,13,0,1,19,,The US has accused two Chinese citizens of trying to uncover security weaknesses at American companies doing coronavirus research as part of a wider hacking scheme aimed at stealing trade secrets https://t.co/oqFmiSS3lz,,The US has accused two Chinese citizens of trying to uncover security weaknesses at American companies doing coronavirus research as part of a wider hacking scheme aimed at stealing trade secrets httpstcooqFmiSS3lz
1254,FinancialTimesv3_0724.csv,,21/07/2020 21:59,626,,54,8,1,19,,"Just published: front page of the Financial Times, international edition, Wednesday 22 July            https://t.co/K0eA95zXzD https://t.co/JFw5VjOWJU",,Just published front page of the Financial Times international edition Wednesday 22 July            httpstcoK0eA95zXzD httpstcoJFw5VjOWJU
1252,FinancialTimesv3_0724.csv,,21/07/2020 22:02,627,,52,4,7,19,,Just in: United Airlines reports a loss of $1.6bn in the second quarter as the airline industry struggled with the fallout from the coronavirus pandemic. https://t.co/0a4ccvqwh3,,Just in United Airlines reports a loss of 16bn in the second quarter as the airline industry struggled with the fallout from the coronavirus pandemic httpstco0a4ccvqwh3
1251,FinancialTimesv3_0724.csv,,21/07/2020 22:30,628,,41,0,2,19,,"California has become the only US state other than New York to have 400,000 confirmed coronavirus cases since the pandemic began https://t.co/EytOYH1qas https://t.co/0r0BZPYEsB",,California has become the only US state other than New York to have 400000 confirmed coronavirus cases since the pandemic began httpstcoEytOYH1qas httpstco0r0BZPYEsB
1250,FinancialTimesv3_0724.csv,,21/07/2020 22:45,629,,36,3,14,19,,"Tapestry’s chief executive has left the US luxury group that owns Coach and Kate Spade with immediate effect, saying he did not want to become 'a distraction' https://t.co/mmUdRTApJc",,Tapestrys chief executive has left the US luxury group that owns Coach and Kate Spade with immediate effect saying he did not want to become a distraction httpstcommUdRTApJc
1249,FinancialTimesv3_0724.csv,,21/07/2020 23:00,630,,59,1,3,19,,Donald Trump has signed an executive order that could bar people living in the US illegally from being counted when congressional districts are drawn up https://t.co/kHjCkpyQF7,,Donald Trump has signed an executive order that could bar people living in the US illegally from being counted when congressional districts are drawn up httpstcokHjCkpyQF7
1246,FinancialTimesv3_0724.csv,,22/07/2020 00:05,631,,24,1,2,19,,Trump says coronavirus will ‘get worse before it gets better’ https://t.co/jcXDPamcBf,,Trump says coronavirus will get worse before it gets better httpstcojcXDPamcBf
1243,FinancialTimesv3_0724.csv,,22/07/2020 01:19,632,,41,4,5,19,,Australia taps China ‘knowledge boom’ despite espionage fears https://t.co/A8WFlZqMmg,,Australia taps China knowledge boom despite espionage fears httpstcoA8WFlZqMmg
